#Wave,F444W
#micron,el/phot
4.434741582000000015e+00,4.921275015697723632e-01
4.436092813000000135e+00,4.920027832465752593e-01
4.437444045000000337e+00,4.918813176923516051e-01
4.438795275999999568e+00,4.917625392259866723e-01
4.440146507000000575e+00,4.916472848437103416e-01
4.441497739000000777e+00,4.915404932057599319e-01
4.442848970000000008e+00,4.914351464850708062e-01
4.444200202000000210e+00,4.913292618913479570e-01
4.445551432999999442e+00,4.912051993603549493e-01
4.446902664999999644e+00,4.910835789706330390e-01
4.448253895999999763e+00,4.909612846964948041e-01
4.449605127999999965e+00,4.908408260799497769e-01
4.450956359000000084e+00,4.907170890690755183e-01
4.452307590000000204e+00,4.905937586459242494e-01
4.453658822000000406e+00,4.904692119663649486e-01
4.455010052999999637e+00,4.903445235937529123e-01
4.456361284999999839e+00,4.902197478815471521e-01
4.457712515999999958e+00,4.900950977587128499e-01
4.459063747999999272e+00,4.899702224344355539e-01
4.460414979000000280e+00,4.898451408423046272e-01
4.461766211000000482e+00,4.897235610931238159e-01
4.463117441999999713e+00,4.896015125805672219e-01
4.464468673000000720e+00,4.894801070845922197e-01
4.465819905000000034e+00,4.893559143967561864e-01
4.467171136000000153e+00,4.892318515851140082e-01
4.468522368000000355e+00,4.891057007075670371e-01
4.469873598999999587e+00,4.889789453045498280e-01
4.471224831000000677e+00,4.888488213460231990e-01
4.472576061999999908e+00,4.887174377609346809e-01
4.473927293000000027e+00,4.885845414344488491e-01
4.475278524999999341e+00,4.884496944726176570e-01
4.476629756000000349e+00,4.886500371464896908e-01
4.477980988000000551e+00,4.887077565180121264e-01
4.479332218999999782e+00,4.885665968390896508e-01
4.480683450999999984e+00,4.884216645747793129e-01
4.482034682000000103e+00,4.882745634070086993e-01
4.483385914000000305e+00,4.881230888553171887e-01
4.484737145000000424e+00,4.883796282168142988e-01
4.486088375999999656e+00,4.883687459860010516e-01
4.487439607999999858e+00,4.882095878707021219e-01
4.488790838999999977e+00,4.880479806399881659e-01
4.490142071000000179e+00,4.878841944826146637e-01
4.491493302000000298e+00,4.877143605839716067e-01
4.492844533999999612e+00,4.875401404614161383e-01
4.494195765000000620e+00,4.873622870663923967e-01
4.495546995999999851e+00,4.871715461114249912e-01
4.496898228000000053e+00,4.869795992935833651e-01
4.498249458999999284e+00,4.867824550024479890e-01
4.499600690999999486e+00,4.865824125765211283e-01
4.500951922000000494e+00,4.863844084234332232e-01
4.502303153999999807e+00,4.861868455058902527e-01
4.503654384999999927e+00,4.859843175354231493e-01
4.505005617000000129e+00,4.857762224368733506e-01
4.506356848000000248e+00,4.855656023240272345e-01
4.507708079000000367e+00,4.853505289601289796e-01
4.509059310999999681e+00,4.851322534973102063e-01
4.510410541999999801e+00,4.849072386930849410e-01
4.511761774000000003e+00,4.846791885641560382e-01
4.513113005000000122e+00,4.844468377120222935e-01
4.514464237000000324e+00,4.842123336932957489e-01
4.515815467999999555e+00,4.839729394016223374e-01
4.517166699000000563e+00,4.837298665176291146e-01
4.518517930999999876e+00,4.834848721841427666e-01
4.519869161999999996e+00,4.832356415204578370e-01
4.521220394000000198e+00,4.829858224298577696e-01
4.522571624999999429e+00,4.827304837530970172e-01
4.523922856999999631e+00,4.824737026700467446e-01
4.525274087999999750e+00,4.822116749684642878e-01
4.526625319999999952e+00,4.819458045311576511e-01
4.527976551000000072e+00,4.816746269381194101e-01
4.529327782000000191e+00,4.814012016148659368e-01
4.530679014000000393e+00,4.811229984878735433e-01
4.532030244999999624e+00,4.808382063815357377e-01
4.533381476999999826e+00,4.805517637887555260e-01
4.534732707999999946e+00,4.802627539787691080e-01
4.536083940000000148e+00,4.799755301390402629e-01
4.537435171000000267e+00,4.796851151546729364e-01
4.538786403000000469e+00,4.793930262541872267e-01
4.540137633999999700e+00,4.790986959906806675e-01
4.541488864999999819e+00,4.788048490058025575e-01
4.542840097000000021e+00,4.785095900359903620e-01
4.544191328000000141e+00,4.782101024088081243e-01
4.545542559999999455e+00,4.779077623485064596e-01
4.546893791000000462e+00,4.776020397584459509e-01
4.548245023000000664e+00,4.772975157863739160e-01
4.549596253999999895e+00,4.769906177745356635e-01
4.550947485000000015e+00,4.766892415051702803e-01
4.552298716999999328e+00,4.763901662759005839e-01
4.553649948000000336e+00,4.760924340677742395e-01
4.555001180000000538e+00,4.757950944861474296e-01
4.556352410999999769e+00,4.754971332339026913e-01
4.557703642999999971e+00,4.752022987554992417e-01
4.559054874000000090e+00,4.749081431053493452e-01
4.560406106000000293e+00,4.746147203293045180e-01
4.561757337000000412e+00,4.747115379355624776e-01
4.563108567999999643e+00,4.745424437298331188e-01
4.564459799999999845e+00,4.742492970129935648e-01
4.565811030999999964e+00,4.739572028052689845e-01
4.567162263000000166e+00,4.736656269635511896e-01
4.568513493999999397e+00,4.733734143335154854e-01
4.569864725999999600e+00,4.730856091337997116e-01
4.571215957000000607e+00,4.729115137824297932e-01
4.572567187999999838e+00,4.730430710023089125e-01
4.573918420000000040e+00,4.727513492239620030e-01
4.575269650999999271e+00,4.724615867255718138e-01
4.576620882999999473e+00,4.721740156295704538e-01
4.577972114000000481e+00,4.718854871871517309e-01
4.579323345999999795e+00,4.715967647485824199e-01
4.580674576999999914e+00,4.713078327576938342e-01
4.582025809000000116e+00,4.710231582292884189e-01
4.583377040000000235e+00,4.707361789452132461e-01
4.584728271000000355e+00,4.704480575508835360e-01
4.586079502999999669e+00,4.701575646272949660e-01
4.587430733999999788e+00,4.698657178942383661e-01
4.588781965999999990e+00,4.695727422701826415e-01
4.590133197000000109e+00,4.692732662346163486e-01
4.591484429000000311e+00,4.689651919990469597e-01
4.592835659999999542e+00,4.686549336600580595e-01
4.594186891000000550e+00,4.683453441223588420e-01
4.595538122999999864e+00,4.680311241194820560e-01
4.596889353999999983e+00,4.677126771379985781e-01
4.598240586000000185e+00,4.673923310870141679e-01
4.599591817000000304e+00,4.670700885845400774e-01
4.600943049000000507e+00,4.667464404773227216e-01
4.602294279999999738e+00,4.664154429155253911e-01
4.603645511999999940e+00,4.660812195003037894e-01
4.604996743000000059e+00,4.657426697789562864e-01
4.606347974000000178e+00,4.653998827535774652e-01
4.607699206000000380e+00,4.650497853521849967e-01
4.609050436999999611e+00,4.646915666438868886e-01
4.610401668999999814e+00,4.643493840671701900e-01
4.611752900000000821e+00,4.640486271499584259e-01
4.613104132000000135e+00,4.637414249418298495e-01
4.614455363000000254e+00,4.634243678116070075e-01
4.615806595000000456e+00,4.631020710230464577e-01
4.617157825999999687e+00,4.627762536875566490e-01
4.618509056999999807e+00,4.624453676049904427e-01
4.619860289000000009e+00,4.621085443524906022e-01
4.621211520000000128e+00,4.616999138900327315e-01
4.622562751999999442e+00,4.612804443175249069e-01
4.623913983000000449e+00,4.608547824733782439e-01
4.625265215000000651e+00,4.604220621778969957e-01
4.626616445999999883e+00,4.599819689031625636e-01
4.627967677000000002e+00,4.595359625668569148e-01
4.629318908999999316e+00,4.590862306941813631e-01
4.630670140000000323e+00,4.586300497306172730e-01
4.632021372000000525e+00,4.581686896252112895e-01
4.633372602999999756e+00,4.577003207310260668e-01
4.634723834999999958e+00,4.572289809063850297e-01
4.636075066000000078e+00,4.567534564032196265e-01
4.637426298000000280e+00,4.562700720997090453e-01
4.638777529000000399e+00,4.557823921460248950e-01
4.640128759999999630e+00,4.552906041825329764e-01
4.641479991999999832e+00,4.548004292513263547e-01
4.642831222999999952e+00,4.543053073095912886e-01
4.644182455000000154e+00,4.538055058125133323e-01
4.645533685999999385e+00,4.533037186131204654e-01
4.646884917999999587e+00,4.528010418379740942e-01
4.648236149000000594e+00,4.522982096846276390e-01
4.649587379999999825e+00,4.517901810637565685e-01
4.650938612000000028e+00,4.512782589662651112e-01
4.652289842999999259e+00,4.512555079157686277e-01
4.653641074999999461e+00,4.507387059972776111e-01
4.654992306000000468e+00,4.502209978377814670e-01
4.656343537999999782e+00,4.497001541377091405e-01
4.657694768999999901e+00,4.491820929413716801e-01
4.659046001000000103e+00,4.486663461001205166e-01
4.660397232000000223e+00,4.481551399072846165e-01
4.661748463000000342e+00,4.476493418916104305e-01
4.663099694999999656e+00,4.471461537912042594e-01
4.664450926000000663e+00,4.466498124659412650e-01
4.665802157999999977e+00,4.461580672209726206e-01
4.667153389000000097e+00,4.456709120461460616e-01
4.668504621000000299e+00,4.451857904016285339e-01
4.669855851999999530e+00,4.447075300737502457e-01
4.671207083000000537e+00,4.442391499315418990e-01
4.672558314999999851e+00,4.437763152166226410e-01
4.673909545999999970e+00,4.433188196015918070e-01
4.675260778000000172e+00,4.428654708321243527e-01
4.676612009000000292e+00,4.424209555456554144e-01
4.677963241000000494e+00,4.419835336249614555e-01
4.679314471999999725e+00,4.415503282529703033e-01
4.680665703999999927e+00,4.411184399639004883e-01
4.682016935000000046e+00,4.406886535699204299e-01
4.683368166000000166e+00,4.402696781204102350e-01
4.684719398000000368e+00,4.398580144645290457e-01
4.686070628999999599e+00,4.394535916849098278e-01
4.687421860999999801e+00,4.390580974104358880e-01
4.688773091999999920e+00,4.386737398865299675e-01
4.690124324000000122e+00,4.383023832617545801e-01
4.691475555000000242e+00,4.379418496066034283e-01
4.692826786999999555e+00,4.375893903564443965e-01
4.694178017999999675e+00,4.372460750352838987e-01
4.695529248999999794e+00,4.369135493687437144e-01
4.696880480999999996e+00,4.365903610589655370e-01
4.698231712000000115e+00,4.367673283861110423e-01
4.699582943999999429e+00,4.364569265141675647e-01
4.700934175000000437e+00,4.361577463094589158e-01
4.702285407000000639e+00,4.358688822094747839e-01
4.703636637999999870e+00,4.355861201824143825e-01
4.704987868999999989e+00,4.353073993647337270e-01
4.706339100999999303e+00,4.350380188477901422e-01
4.707690332000000311e+00,4.347771379892390042e-01
4.709041564000000513e+00,4.345244577401750630e-01
4.710392794999999744e+00,4.342928155621229580e-01
4.711744026999999946e+00,4.341067155234701880e-01
4.713095258000000065e+00,4.339291288978807115e-01
4.714446490000000267e+00,4.337581360037789380e-01
4.715797720999999498e+00,4.335924593645479885e-01
4.717148951999999618e+00,4.334278179349881910e-01
4.718500184000000708e+00,4.332666035226709900e-01
4.719851414999999939e+00,4.331106361324442711e-01
4.721202647000000141e+00,4.329036321805724841e-01
4.722553877999999372e+00,4.326911375869928467e-01
4.723905109999999574e+00,4.324780523593069193e-01
4.725256341000000582e+00,4.322679016610571079e-01
4.726607571999999813e+00,4.320607377142022809e-01
4.727958804000000015e+00,4.318523542738393894e-01
4.729310035000000134e+00,4.316431526706026034e-01
4.730661267000000336e+00,4.314332576486998860e-01
4.732012498000000456e+00,4.312265097847263751e-01
4.733363729999999769e+00,4.310206105171341950e-01
4.734714960999999889e+00,4.311481279999045402e-01
4.736066193000000091e+00,4.310699641489258438e-01
4.737417424000000210e+00,4.308556753420179630e-01
4.738768654999999441e+00,4.306419084803019270e-01
4.740119886999999643e+00,4.304252512144705056e-01
4.741471118000000651e+00,4.302060051819826536e-01
4.742822349999999965e+00,4.299823559622617530e-01
4.744173581000000084e+00,4.297553941950000844e-01
4.745524813000000286e+00,4.295263647789480665e-01
4.746876043999999517e+00,4.292902524476208681e-01
4.748227275999999719e+00,4.290464126190743910e-01
4.749578506999999838e+00,4.287979940640884724e-01
4.750929737999999958e+00,4.285457187292427417e-01
4.752280970000000160e+00,4.282904668536965387e-01
4.753632201000000279e+00,4.280275962936254119e-01
4.754983433000000481e+00,4.277583968505720424e-01
4.756334663999999712e+00,4.274868607369204376e-01
4.757685895999999914e+00,4.272126395044496538e-01
4.759037127000000034e+00,4.269349201012681005e-01
4.760388358000000153e+00,4.266511813892139848e-01
4.761739590000000355e+00,4.263658219523653869e-01
4.763090820999999586e+00,4.260620311808211991e-01
4.764442052999999788e+00,4.257510865379475207e-01
4.765793283999999908e+00,4.254350918165750173e-01
4.767144516000000110e+00,4.251115553949589287e-01
4.768495747000000229e+00,4.247845526928928361e-01
4.769846978999999543e+00,4.244561891289443389e-01
4.771198209999999662e+00,4.241228699210605191e-01
4.772549440999999781e+00,4.237850320932191051e-01
4.773900672999999983e+00,4.234419516386926374e-01
4.775251904000000103e+00,4.230986629899421425e-01
4.776603135999999417e+00,4.227562464812155696e-01
4.777954367000000424e+00,4.224113588268314512e-01
4.779305599000000626e+00,4.220641795406532282e-01
4.780656829999999857e+00,4.217110336108157442e-01
4.782008061000000865e+00,4.213567933896511519e-01
4.783359293000000179e+00,4.210055540277277131e-01
4.784710524000000298e+00,4.206533369451991300e-01
4.786061756000000500e+00,4.203006520188221629e-01
4.787412986999999731e+00,4.199488410280027839e-01
4.788764218999999933e+00,4.196017964671252543e-01
4.790115450000000052e+00,4.192580642087126996e-01
4.791466682000000255e+00,4.189162047942529554e-01
4.792817912999999486e+00,4.185749408041721797e-01
4.794169144000000493e+00,4.182362882841378360e-01
4.795520376000000695e+00,4.179030508065501581e-01
4.796871606999999926e+00,4.175728106362610048e-01
4.798222839000000128e+00,4.172427613290046189e-01
4.799574069999999359e+00,4.169152563622648966e-01
4.800925301999999562e+00,4.165953077320909137e-01
4.802276533000000569e+00,4.162825867005792713e-01
4.803627763999999800e+00,4.159726032260556705e-01
4.804978996000000002e+00,4.156630386697962587e-01
4.806330227000000122e+00,4.153577559730214919e-01
4.807681459000000324e+00,4.150584120283733469e-01
4.809032690000000443e+00,4.152183133747596733e-01
4.810383921999999757e+00,4.149250647511952272e-01
4.811735152999999876e+00,4.146265010424061703e-01
4.813086384999999190e+00,4.143327703412406082e-01
4.814437616000000197e+00,4.140448522014951171e-01
4.815788846999999429e+00,4.137606682626185917e-01
4.817140078999999631e+00,4.134766025443716297e-01
4.818491310000000638e+00,4.131914858885643582e-01
4.819842541999999952e+00,4.129086739536861894e-01
4.821193773000000071e+00,4.126358535950696016e-01
4.822545005000000273e+00,4.123635862512065042e-01
4.823896235999999504e+00,4.120885299825758907e-01
4.825247467999999706e+00,4.118106585629723870e-01
4.826598698999999826e+00,4.115339781007909536e-01
4.827949929999999945e+00,4.112581968105737396e-01
4.829301162000000147e+00,4.109791787386024575e-01
4.830652393000000266e+00,4.106932934681621350e-01
4.832003625000000469e+00,4.104009142858885406e-01
4.833354855999999700e+00,4.101084665214942415e-01
4.834706087999999902e+00,4.098148084216740594e-01
4.836057318999999133e+00,4.095147309010933045e-01
4.837408550000000140e+00,4.092065915303154666e-01
4.838759782000000342e+00,4.088906813049455469e-01
4.840111012999999573e+00,4.085695672984543947e-01
4.841462244999999776e+00,4.082404233269965044e-01
4.842813475999999895e+00,4.078990955073604763e-01
4.844164708000000097e+00,4.075451395524329334e-01
4.845515939000000216e+00,4.071797387644146005e-01
4.846867170999999530e+00,4.068055186530249445e-01
4.848218402000000538e+00,4.064212449643528346e-01
4.849569632999999769e+00,4.060216631889396188e-01
4.850920864999999971e+00,4.056153054792110968e-01
4.852272096000000090e+00,4.052001003330545914e-01
4.853623327999999404e+00,4.047752149749036521e-01
4.854974559000000411e+00,4.043390580626052278e-01
4.856325791000000613e+00,4.038862453568601296e-01
4.857677021999999845e+00,4.034191025151845356e-01
4.859028252999999964e+00,4.029392921791259963e-01
4.860379485000000166e+00,4.024482886045689378e-01
4.861730716000000285e+00,4.019433695515670646e-01
4.863081947999999599e+00,4.014214283266127614e-01
4.864433178999999718e+00,4.008847346598388706e-01
4.865784410999999920e+00,4.003349034469834145e-01
4.867135642000000040e+00,3.997732987920735725e-01
4.868486874000000242e+00,3.991974303136929247e-01
4.869838104999999473e+00,3.986048056384721150e-01
4.871189336000000480e+00,3.979934619198807755e-01
4.872540568000000683e+00,3.973704291042009507e-01
4.873891798999999914e+00,3.967378428940668278e-01
4.875243031000000116e+00,3.960933140866957913e-01
4.876594261999999347e+00,3.956925199079242561e-01
4.877945493999999549e+00,3.951999927428193615e-01
4.879296725000000556e+00,3.943668551067955885e-01
4.880647955999999787e+00,3.935242020908712446e-01
4.881999187999999990e+00,3.926764742773170558e-01
4.883350419000000109e+00,3.918205523588050854e-01
4.884701651000000311e+00,3.909593973196972549e-01
4.886052881999999542e+00,3.900968559640972111e-01
4.887404113999999744e+00,3.892323535329789697e-01
4.888755344999999863e+00,3.883635899313361284e-01
4.890106576999999177e+00,3.874904391341553733e-01
4.891457808000000185e+00,3.866138308459674544e-01
4.892809038999999416e+00,3.857393458418245658e-01
4.894160270999999618e+00,3.848658715848009004e-01
4.895511502000000625e+00,3.839910187175329392e-01
4.896862733999999939e+00,3.831148981339396187e-01
4.898213965000000059e+00,3.822403912992668462e-01
4.899565197000000261e+00,3.813708017308970466e-01
4.900916428000000380e+00,3.805046720445987019e-01
4.902267660000000582e+00,3.796399352043725584e-01
4.903618890999999813e+00,3.787771256335717984e-01
4.904970121999999932e+00,3.779195731542007719e-01
4.906321354000000134e+00,3.770687777057785128e-01
4.907672585000000254e+00,3.762231896810650511e-01
4.909023817000000456e+00,3.753789490236939530e-01
4.910375047999999687e+00,3.745357027625993984e-01
4.911726279999999889e+00,3.736970784310829075e-01
4.913077511000000008e+00,3.728620397305507650e-01
4.914428742000000128e+00,3.720278347016137133e-01
4.915779974000000330e+00,3.711893674147346278e-01
4.917131204999999561e+00,3.703457524325542427e-01
4.918482436999999763e+00,3.694973510291049701e-01
4.919833667999999882e+00,3.686447745752353677e-01
4.921184900000000084e+00,3.677798626416854955e-01
4.922536131000000204e+00,3.669000474276824519e-01
4.923887362999999517e+00,3.660043138535694629e-01
4.925238594000000525e+00,3.650918129190853234e-01
4.926589824999999756e+00,3.641640200940466920e-01
4.927941056999999958e+00,3.632122184504867901e-01
4.929292288000000077e+00,3.622337433900109094e-01
4.930643519999999391e+00,3.612236155039725283e-01
4.931994751000000399e+00,3.601821042621388136e-01
4.933345983000000601e+00,3.591085702512122335e-01
4.934697213999999832e+00,3.579930186735952313e-01
4.936048444999999951e+00,3.568340109528969628e-01
4.937399677000000153e+00,3.556195563218630395e-01
4.938750908000000273e+00,3.543551759258296574e-01
4.940102139999999586e+00,3.530336719394689404e-01
4.941453370999999706e+00,3.518249829124621142e-01
4.942804602999999908e+00,3.505831966083016726e-01
4.944155834000000027e+00,3.490530390232662317e-01
4.945507066000000229e+00,3.474532110888135517e-01
4.946858296999999460e+00,3.457694120508718605e-01
4.948209528000000468e+00,3.440067927604529285e-01
4.949560760000000670e+00,3.421538775982713720e-01
4.950911990999999901e+00,3.402089817295151919e-01
4.952263223000000103e+00,3.381766722918634338e-01
4.953614453999999334e+00,3.360449369784406226e-01
4.954965685999999536e+00,3.338247625169490362e-01
4.956316917000000544e+00,3.314943810210451702e-01
4.957668147999999775e+00,3.290667465834274941e-01
4.959019379999999977e+00,3.265353084685373997e-01
4.960370611000000096e+00,3.239027717106802706e-01
4.961721843000000298e+00,3.211725927361869237e-01
4.963073073999999529e+00,3.183308061019490265e-01
4.964424305999999731e+00,3.153953192807374961e-01
4.965775537000000739e+00,3.123486117166860976e-01
4.967126769000000053e+00,3.092129970063053901e-01
4.968478000000000172e+00,3.059773068998311585e-01
4.969829230999999403e+00,3.026460578614776353e-01
4.971180462999999605e+00,2.992292509019232050e-01
4.972531694000000613e+00,2.957178422456738787e-01
4.973882925999999927e+00,2.921339113147897737e-01
4.975234157000000046e+00,2.884571731000480921e-01
4.976585389000000248e+00,2.847111601425618144e-01
4.977936620000000367e+00,2.808850605404351608e-01
4.979287852000000569e+00,2.769931751686542376e-01
4.980639082999999800e+00,2.730402757049962270e-01
4.981990313999999920e+00,2.690250014042604443e-01
4.983341545999999234e+00,2.649624746071161385e-01
4.984692777000000241e+00,2.608393332876982607e-01
4.986044009000000443e+00,2.566835159467570349e-01
4.987395239999999674e+00,2.524848568961003958e-01
4.988746471999999876e+00,2.482599112026608323e-01
4.990097702999999996e+00,2.440062434364966837e-01
4.991448934000000115e+00,2.397279665904721857e-01
4.992800166000000317e+00,2.354370867765922526e-01
4.994151396999999548e+00,2.311297602418559416e-01
4.995502628999999750e+00,2.268261110527331481e-01
4.996853859999999870e+00,2.225123547957974512e-01
4.998205092000000072e+00,2.182052822517780988e-01
4.999556323000000191e+00,2.139014601662621029e-01
5.000907554999999505e+00,2.096321335822149967e-01
5.002258786000000512e+00,2.053891524975492988e-01
5.003610016999999743e+00,2.011608266377453713e-01
5.004961248999999945e+00,1.969564267262098045e-01
5.006312479999999177e+00,1.927692309646947266e-01
5.007663711999999379e+00,1.886172429503184533e-01
5.009014943000000386e+00,1.846934242009771743e-01
5.010366174999999700e+00,1.806009284363222223e-01
5.011717405999999819e+00,1.765421947010372694e-01
5.013068636999999939e+00,1.725207967941129183e-01
5.014419869000000141e+00,1.685416475956703075e-01
5.015771100000000260e+00,1.646027081590983876e-01
5.017122331999999574e+00,1.607113719099048099e-01
5.018473562999999693e+00,1.568603271145685707e-01
5.019824795000000783e+00,1.530593408030678504e-01
5.021176026000000014e+00,1.493035211936525053e-01
5.022527258000000216e+00,1.455994050698679043e-01
5.023878488999999448e+00,1.419439098707487856e-01
5.025229720000000455e+00,1.383370471530775969e-01
5.026580952000000657e+00,1.347802837512495633e-01
5.027932182999999888e+00,1.312705641319530936e-01
5.029283415000000090e+00,1.278142439561079646e-01
5.030634646000000210e+00,1.244033600546910756e-01
5.031985878000000412e+00,1.210439320956076814e-01
5.033337108999999643e+00,1.177277779678932712e-01
5.034688340999999845e+00,1.144604496504949137e-01
5.036039571999999964e+00,1.112393469335327956e-01
5.037390803000000084e+00,1.080655234412556120e-01
5.038742035000000286e+00,1.049387125741304133e-01
5.040093265999999517e+00,1.018551018529749025e-01
5.041444497999999719e+00,9.882002066093052706e-02
5.042795729000000726e+00,9.582689642411103270e-02
5.044146961000000040e+00,9.288461841147288567e-02
5.045498192000000159e+00,8.998378432418976947e-02
5.046849422999999391e+00,8.713050342631020739e-02
5.048200654999999593e+00,8.432000499638493685e-02
5.049551886000000600e+00,8.155544614685167337e-02
5.050903117999999914e+00,7.883642083950656576e-02
5.052254349000000033e+00,7.616121325671461328e-02
5.053605581000000235e+00,7.353278884910635638e-02
5.054956812000000355e+00,7.094564101830541647e-02
5.056308044000000557e+00,6.840815728763305348e-02
5.057659274999999788e+00,6.591294663405063148e-02
5.059010505999999907e+00,6.346799614411198498e-02
5.060361737999999221e+00,6.106601236649875086e-02
5.061712969000000228e+00,5.871248962125203558e-02
5.063064201000000430e+00,5.640638240479759619e-02
5.064415431999999662e+00,5.416525794927764398e-02
5.065766663999999864e+00,5.197309123146581777e-02
5.067117894999999983e+00,4.982810041379238941e-02
5.068469126000000102e+00,4.773509972917672206e-02
5.069820358000000304e+00,4.568994236966712752e-02
5.071171588999999535e+00,4.370048868511181017e-02
5.072522820999999738e+00,4.176183188933925428e-02
5.073874051999999857e+00,3.987978102824210613e-02
5.075225284000000059e+00,3.805029915487903591e-02
5.076576515000000178e+00,3.627693796600930942e-02
5.077927746999999492e+00,3.459359376993809132e-02
5.079278978000000500e+00,3.293230083519811668e-02
5.080630208999999731e+00,3.132491911644832289e-02
5.081981440999999933e+00,2.977259549641177172e-02
5.083332671999999164e+00,2.827729507018918176e-02
5.084683904000000254e+00,2.683610875286212422e-02
5.086035135000000373e+00,2.545217815763472016e-02
5.087386366999999687e+00,2.412217512071640133e-02
5.088737597999999807e+00,2.284787114277160233e-02
5.090088828999999926e+00,2.162653128502012995e-02
5.091440061000000128e+00,2.045887422444919376e-02
5.092791292000000247e+00,1.934325817932051536e-02
5.094142523999999561e+00,1.827913871425815295e-02
5.095493755000000569e+00,1.726520312289838571e-02
5.096844987000000771e+00,1.629976017443967098e-02
5.098196218000000002e+00,1.538192926618073275e-02
5.099547450000000204e+00,1.450964131499954748e-02
